ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,profile_id
-0.4923267,1.7475554,-1.1752505,0.26942232,-0.21689418,1.5130522,-0.020089181,1.6063608,-0.5062427,72
-0.14620051,-0.04414706,1.5516387,1.0340457,1.523083,-0.8766291,-0.80591136,-0.8235207,0.8331526,72
-0.6181782,0.04667973,0.2863423,1.0114977,-0.014787612,-0.25106782,0.92485553,-0.24168746,-1.0317718,72
-0.14241539,-0.55102783,1.1745427,1.4069718,1.7296932,-0.67009085,-0.7348116,-0.6335921,0.4043539,72
-0.14974573,-0.69317615,1.1662397,-0.41477507,-0.59302646,-1.8878053,0.15026051,-1.9974233,-0.84793335,72
-0.33294213,1.7475109,1.6364337,0.93477625,1.1515034,-1.0067011,-0.64974326,-0.95984066,0.5260237,72
-0.4576102,1.9523876,0.34214646,-1.3168784,-1.222429,-0.25563973,1.029135,-0.245702,0.22965726,72
-0.625629,-0.5283965,-1.0607871,-0.3750061,-0.49717522,2.263938,-0.855407,2.3026807,-1.6134564,72
-0.22838609,-0.54076916,0.29735604,-1.2740229,-1.2224326,-0.25563973,1.0291483,-0.24570997,0.6860723,72
-0.25104764,1.9454948,0.41173092,1.7334011,1.3873255,-0.34960857,-0.29717496,-0.33950275,0.0620091,72
0.06067222,1.4930451,1.7096556,0.8578427,1.1990684,-1.0422516,-0.76239717,-0.986144,0.212051,72
-0.15099439,-0.60939205,1.122531,-0.9861481,-0.7727109,-2.9064004,-0.83854276,-2.9276032,0.86867356,72
-0.1515846,-0.8294651,0.32232806,-1.3261322,-1.2224306,-0.25563973,1.0291561,-0.24570662,-0.74157774,72
-0.14455938,-0.7032394,1.0010301,-0.31637838,-0.605612,-1.4923589,0.4608496,-1.6154221,-0.8569318,72
-0.5358551,2.2613645,0.31403598,-1.2523086,-1.2224271,-0.25563973,1.0291663,-0.24571767,-0.30873278,72
-0.14623865,-0.86272156,0.33758724,-1.2198137,-1.1859536,-0.25563973,1.0291939,-0.2457325,-0.3875588,72
-0.14175694,-0.6667023,-0.3832551,-0.32229418,-0.64601284,0.8241783,0.3542425,0.8920203,-0.8470073,72
-0.1432214,-0.5565564,0.29953375,-1.2715722,-1.2224292,-0.25563973,1.0291604,-0.24569802,-0.08323677,72
-0.629923,0.006961982,-0.3579299,1.417178,1.5370857,-0.013931481,-0.6967971,-0.029818049,-1.1484878,72
-0.34051037,1.9523793,0.34144846,-1.3198509,-1.2224315,-0.25563973,1.0291575,-0.2457343,0.22680089,72
-0.61926925,-0.043332186,0.30000967,-1.281278,-1.2224303,-0.25563973,1.0291488,-0.24571471,-0.80956465,72
-0.12249708,-0.69777435,1.040922,1.5099655,1.1578056,-0.6575381,-0.33446518,-0.63829976,-0.9474997,72
-0.12757403,-0.68249696,0.34403923,-1.3023685,-1.2224294,-0.25563973,1.0291543,-0.24570791,-0.9341348,72
-0.14578195,-0.5572746,0.31539428,-1.2526133,-1.2224336,-0.25563973,1.0291399,-0.24572891,-0.39235362,72
-0.14776233,1.7475554,1.9901881,0.32295412,0.10815516,-1.8290029,-0.14048511,-1.8759801,0.6425924,72
-0.12880261,0.34605023,0.34385294,-1.3164811,-1.2223463,-0.25552908,1.0290891,-0.24558653,-0.8759329,72
-0.16005318,-0.85411346,0.3480775,-1.3011214,-1.2224298,-0.25563973,1.0291799,-0.24571541,-0.38159427,72
-0.121926956,-0.5357913,0.3285391,-1.3245636,-1.2224308,-0.2556397,1.0291419,-0.24573103,-0.89315784,72
-0.3569838,1.9630266,0.35014156,0.45710522,-0.33349833,-0.270219,1.006033,-0.26138717,-0.16807993,72
-0.1481548,1.7475038,-0.80114657,1.0767212,1.2768003,0.24131986,-0.6850011,0.20970981,0.7341176,72
-0.14641531,-0.5476037,0.29946992,-1.2734625,-1.2224307,-0.25563973,1.0291467,-0.24570909,-0.045990914,72
-0.116338104,-0.69811326,0.34489927,-1.3183775,-1.2224284,-0.25563985,1.029138,-0.24570893,-0.8536509,72
-0.1504333,0.15832435,1.5650895,0.9947885,1.4953009,-0.89787674,-0.8222275,-0.842549,0.8186675,72
-0.094326995,1.570173,0.37172586,1.7564058,0.9672642,-0.32131663,0.03961719,-0.31241733,-0.7229721,72
0.002527313,1.4931816,1.7053161,0.8604141,1.1990664,-1.0422516,-0.7710719,-0.9854864,-0.025406957,72
-0.28381085,1.7474952,0.34745649,-1.2620486,-1.2224313,-0.25563973,1.02914,-0.24572104,0.7048624,72
-0.1409168,-0.8165544,0.34616822,-1.2593023,-1.2224327,-0.25563973,1.0291479,-0.24571463,-0.6839819,72
-0.15491502,-0.67710376,0.34882244,-1.266739,-1.2224319,-0.25563973,1.0291502,-0.24572076,-0.79645365,72
-0.6284897,-0.5284098,-1.1619221,-0.39038584,-0.46636233,2.3955595,-1.0013328,2.4258769,-1.5821875,72
-0.20380339,1.7475554,1.3103907,1.2968988,1.0003573,-0.83347845,-0.2858627,-0.81366664,0.38503957,72
-0.117002584,-0.5428164,0.3286804,-1.3247058,-1.2224324,-0.25563967,1.0291398,-0.24572323,-0.8935667,72
-0.08648574,1.4663426,-1.5046164,-0.17864434,-0.13422415,2.0163546,-1.0709914,1.951679,-0.41635033,72
-0.19960673,1.7475554,0.34807456,-1.260243,-1.2224296,-0.25563973,1.0291365,-0.24571654,0.74662566,72
-0.14756359,-0.5566237,0.32242158,-1.2486982,-1.2224337,-0.25563973,1.0291369,-0.24572392,-0.22846606,72
-0.63026327,0.04684048,-0.048648704,1.4996469,1.2906048,-0.12748156,-0.41033226,-0.13756134,-1.0513569,72
-0.46913922,1.7486211,-1.5391592,-0.37900278,0.14973699,1.6150606,-1.5769901,1.455905,-0.54210216,72
-0.61572504,-0.006419379,0.3612531,-1.2832737,-1.2224301,-0.25563973,1.0291444,-0.24571684,-1.0410507,72
-0.45260453,1.9389136,0.3508251,-1.2992473,-1.2224325,-0.25563675,1.029152,-0.24573487,0.29388666,72
-0.33109424,1.9524485,0.34113377,-1.3174586,-1.2224305,-0.25563973,1.0291321,-0.24572015,0.22743894,72
0.005219356,1.4935353,0.33025226,-1.2466263,-1.2224317,-0.25563973,1.0291482,-0.2457141,0.4866878,72
-0.16095756,-0.6530293,0.04727737,-0.14489315,-0.66889924,0.13916036,0.9242524,0.22299424,-0.82953286,72
-0.11940455,-0.6987218,0.11742701,1.0598164,-0.077935524,-0.1281749,1.0111089,-0.08940648,-0.8892454,72
-0.37170875,1.9699714,0.33875698,-1.2521181,-1.2224305,-0.25563973,1.0291381,-0.24571793,-0.16945238,72
-0.62097865,-0.044021536,-0.31140503,-0.1436727,-0.6172899,0.78159666,0.5323056,0.9160855,-0.9575321,72
-0.6301358,-0.033091463,0.30096805,-1.2818938,-1.2224295,-0.25563973,1.0291344,-0.2457042,-0.8106327,72
-0.22419044,1.7475554,0.34730554,-1.2630696,-1.2224305,-0.25563973,1.0291475,-0.24571759,0.7370961,72
-0.16454193,-0.5464413,0.30193746,-1.2936698,-1.2224305,-0.25563973,1.0291417,-0.24572386,0.13065545,72
-0.08959233,1.5059289,-0.000336958,1.6709638,1.1160262,-0.14790928,-0.11626636,-0.14347208,-0.5097701,72
-0.12060603,1.2160847,0.061283007,1.7075772,1.544926,-0.20078509,-0.47554344,-0.19614945,-0.7786953,72
-0.44877824,1.9522375,0.34162432,-1.3170036,-1.2224306,-0.25563973,1.0291342,-0.24570581,0.22875254,72
-0.22978933,1.7475554,0.34822774,-1.2594637,-1.2224325,-0.25563973,1.0291389,-0.24572271,0.7511007,72
-0.11420917,-0.68876576,0.34024605,-1.3110597,-1.2181658,-0.25562698,1.0289584,-0.24570312,-0.8402038,72
-0.5258126,1.7475554,-1.126975,0.116826974,-0.29162392,1.6130904,-0.14326476,1.7181823,-0.467911,72
-0.15504149,-0.67050713,0.264493,-1.0371488,-1.1033248,-0.13404737,0.9920927,-0.10236273,-0.84388876,72
-0.62647814,-0.52838427,-1.504543,-0.23467329,-0.29451376,2.4431934,-1.0493236,2.4706702,-1.5469048,72
-0.12974814,-0.6952227,0.20952791,1.6759565,1.5276606,-0.25963974,-0.5255792,-0.25417876,-0.8631452,72
-0.13937604,-0.8126053,0.3463126,-1.2570646,-1.2220649,-0.25553122,1.029129,-0.24558237,-0.60927445,72
-0.13856201,-0.8372042,0.81174743,1.6389408,1.0344641,-0.5387111,-0.14703763,-0.5254745,-0.55216056,72
-0.13141635,-0.6896885,0.34551483,-1.2609574,-1.2224334,-0.25563973,1.0291508,-0.24570471,-0.947664,72
-0.5633095,2.0660217,0.31392643,-1.2512225,-1.22243,-0.25563973,1.0291796,-0.24570791,-0.3091832,72
-0.4622686,1.7475554,1.301311,1.2584479,1.7182704,-0.74682945,-0.8071128,-0.70250326,-0.33299085,72
-0.61977315,0.38130113,0.34623787,-1.3009369,-1.2224288,-0.25563973,1.0291461,-0.24569735,-0.55241877,72
-0.19198932,1.7475554,0.35093978,0.20847683,-0.4293211,-0.29024133,0.96385545,-0.27805912,0.7749189,72
-0.12606439,-0.70000064,0.004516482,1.7447792,0.29105595,-0.07709996,0.95012224,-0.044991463,-0.90700567,72
-0.12406995,-0.6967196,0.33917207,-1.316019,-1.2224271,-0.25563973,1.0291433,-0.24572712,-0.941516,72
-0.60827625,1.2341022,0.3493246,-1.297852,-1.2224301,-0.25563973,1.0291351,-0.2457066,-0.6001391,72
-0.35288453,1.9198422,0.3390187,-1.250706,-1.2224289,-0.25563973,1.0291569,-0.24571057,-0.17584188,72
-0.36064246,1.943692,0.31743056,-1.2458171,-1.2224312,-0.25563973,1.0291382,-0.24570607,0.22116259,72
-0.12637354,-0.6990388,0.34597692,-1.2585356,-1.222414,-0.25563937,1.0291674,-0.24571437,-0.9109491,72
-0.5549624,-0.042677723,-0.6783538,1.2996833,0.7921308,0.25226787,-0.1899579,0.25649992,-0.5277842,72
-0.6234679,-0.0452571,0.30845082,-1.2611412,-1.194788,-0.17882639,0.97216916,-0.16721228,-0.94337565,72
-0.12403281,-0.69775176,-0.20926227,1.6596444,0.30048433,0.05779103,0.81910175,0.10696256,-0.9097801,72
-0.39419964,1.9190187,0.33905488,-1.2494016,-1.2224278,-0.25563973,1.0291369,-0.2457303,-0.17473537,72
-0.13168335,-0.6991001,0.33934215,-1.3166052,-1.2224238,-0.25563973,1.0291507,-0.24574475,-0.9247745,72
-0.62180775,1.7256905,0.34994906,-1.2988075,-1.2224321,-0.25563973,1.0291399,-0.24572477,-0.61557364,72
-0.637697,-0.5283811,-1.1578423,-0.3413301,-0.4531298,2.3093514,-0.8990589,2.3467064,-1.6095898,72
-0.63589025,-0.52838045,-1.1570679,-0.3409753,-0.4531868,2.3090842,-0.8988601,2.346404,-1.568462,72
-0.2573381,1.7475533,0.34800515,-1.2605793,-1.2224278,-0.25563973,1.0291388,-0.24573064,0.72752464,72
-0.44842494,1.9455125,-1.1630739,-0.40423667,-0.4588641,2.3511524,-0.946705,2.3858254,0.2894092,72
-0.633675,-0.5283787,-1.5184498,-0.2852575,-0.30883294,2.5421858,-1.1436349,2.5724409,-1.529331,72
-0.2272609,1.9515877,0.3424378,-1.3174475,-1.2224131,-0.25563964,1.0291387,-0.24572401,0.23490156,72
-0.11854534,-0.69502634,0.36413202,-0.9723451,-1.0537754,-0.2803887,1.0139996,-0.27293944,-0.84077656,72
-0.13791059,-0.69958127,0.3360539,-1.25026,-1.2224318,-0.25563973,1.0291404,-0.24572751,-0.8388386,72
-0.20330252,-0.5384258,0.31965724,-1.3279749,-1.2220137,-0.25565845,1.0291364,-0.24572694,0.46569377,72
-0.5724827,1.8822463,0.969079,1.2070227,0.60598874,-0.7105078,0.09220074,-0.6767362,-0.59865254,72
-0.5172266,1.6915314,0.359461,-1.2902815,-1.2224276,-0.25563973,1.0291344,-0.2457237,-0.20923486,72
-0.2488936,-0.5448643,0.29929543,-1.2754092,-1.2223984,-0.2557172,1.0290976,-0.24579473,0.75080377,72
-0.14280684,-0.5564025,0.32135087,-1.2489482,-1.2224283,-0.25563973,1.0291451,-0.24571547,-0.21244656,72
-0.12669775,-0.7030885,0.0837395,1.1538715,-0.027357696,-0.11396622,1.0026913,-0.07614339,-0.85641384,72
-0.13181986,-0.69830877,0.34430954,-1.3025755,-1.2224303,-0.25563973,1.0291717,-0.24570346,-0.94405526,72
-0.14056148,-0.5417542,1.3001288,1.2980919,1.8201262,-0.7213669,-0.8384588,-0.67792016,0.40554976,72
-0.14689109,0.006551553,0.9718805,1.5035841,1.6248001,-0.59054905,-0.58234555,-0.563893,0.8083556,72
-0.63065577,0.19702338,0.34655842,-1.2998387,-1.2224331,-0.25563973,1.0291377,-0.24571665,-0.54178774,72
-0.47167367,1.7446848,0.348829,-1.2972156,-1.2224288,-0.25563973,1.0291557,-0.24570914,0.29290748,72
-0.14733474,-0.82062066,0.34648123,-1.3001394,-1.2224326,-0.25563973,1.0291325,-0.24571936,-0.36014232,72
0.06097736,1.4937135,1.7097923,0.857255,1.1990682,-1.0422516,-0.762141,-0.98616946,0.2297178,72
-0.15237755,-0.54283273,1.3233644,1.3097366,0.91920185,-0.8333804,-0.26132265,-0.8160232,0.07841083,72
-0.123395436,-0.69779986,0.34114107,-1.2138318,-1.1784513,-0.2552707,1.0274413,-0.24533322,-0.9117253,72
-0.04909526,1.4934282,1.7133121,0.8430852,1.1990693,-1.0422516,-0.75511056,-0.9867193,0.4171886,72
-0.26320297,1.747553,0.34855586,-1.2588017,-1.2224307,-0.25563973,1.0291384,-0.24572575,0.70833,72
-0.2932099,1.7474962,0.34732148,-1.2618865,-1.2224324,-0.25563973,1.0291624,-0.24570747,0.694431,72
-0.21299568,1.7475554,0.94965416,1.5710183,1.0938065,-0.6157787,-0.16891432,-0.6021188,0.37078744,72
-0.057563853,1.4969538,1.7123463,0.8441763,1.1990712,-1.0422516,-0.7566787,-0.9866081,0.36300963,72
-0.5043887,1.6441122,0.36088172,-1.2896525,-1.2224306,-0.25563973,1.0291605,-0.2457099,-0.20901817,72
-0.23198552,-0.5746515,1.2122037,-1.0820493,-0.7556451,-3.2751997,-1.2439861,-3.2718656,0.8281682,72
-0.548956,2.2010636,0.31304213,-1.2490785,-1.2224249,-0.25563973,1.0291822,-0.24570362,-0.30900374,72
-0.21886458,-0.5434121,0.29886994,-1.2752367,-1.2224334,-0.25563973,1.0291412,-0.24570504,0.633044,72
-0.628042,0.86547494,0.25423017,1.580058,0.20815954,-0.2365596,1.0151119,-0.22087577,-0.57548916,72
-0.14726448,-0.82911706,0.34192166,-1.3045567,-1.2224325,-0.25563973,1.0291584,-0.24570289,-0.5087952,72
-2.018466,-0.7366692,1.0367532,1.3823088,1.8688725,-0.6098003,-0.8223608,-0.5764291,0.37374905,72
-0.5616704,-0.020660417,0.28936988,0.732239,-0.22309527,-0.25067872,1.0223883,-0.23909472,-0.5179332,72
-0.1381856,-0.6093692,-1.1500738,0.7285714,0.80961835,0.5556681,-0.6777663,0.5157496,0.9035613,72
-0.20055327,1.7475554,1.6523211,0.9094007,0.9324972,-1.0744725,-0.51298267,-1.0366375,0.7011969,72
-0.53106123,2.2595005,0.61011857,1.5761058,1.0312701,-0.43648323,-0.074065864,-0.4158036,-0.21726829,72
-0.29801583,1.7474688,1.5601043,1.0330976,1.040687,-0.9809279,-0.4962956,-0.9459311,0.5062683,72
-0.119704664,-0.6863396,0.6398171,-0.080638036,-0.57500416,-0.79898286,0.8511938,-0.8697341,-0.84087867,72
-0.6199287,-0.047040243,0.31336796,-1.2952396,-1.2063237,-0.25049716,1.0271307,-0.23982014,-0.9523637,72
-0.2455421,1.93884,0.33864644,-1.2512131,-1.2224338,-0.25563973,1.0291543,-0.24571477,-0.1738907,72
-0.15623493,1.7475554,0.6732878,1.5272057,1.9107744,-0.45809677,-0.71071446,-0.4452892,0.55688703,72
-0.19489114,1.7475554,1.0053092,1.5379094,1.077476,-0.646429,-0.17829965,-0.63214993,0.37082878,72
-0.15187266,-0.83541,0.34643754,-1.3004394,-1.2224315,-0.25563973,1.0291272,-0.24573886,-0.3606096,72
-0.14532925,-0.6978295,1.9106001,0.2034096,-0.12919231,-2.0539901,0.013887613,-2.1539948,-0.8183125,72
-0.13250944,-0.6986098,0.33859575,-1.3171664,-1.2224298,-0.25563973,1.0291392,-0.24573596,-0.92492855,72
-0.2113927,1.7475554,0.34833658,-1.2588538,-1.2224293,-0.25563973,1.0291411,-0.24573062,0.734034,72
-0.6360418,0.7026323,0.44863686,-1.0316316,-1.0613942,-0.6995795,0.86080605,-0.75224704,-0.5721206,72
-0.54466695,2.2655792,0.059067562,1.6223078,1.4506047,-0.1893123,-0.4425764,-0.18826656,-0.22759786,72
-0.13860016,-0.58432585,-1.0607352,0.860444,0.6213284,0.55292475,-0.40119496,0.5397603,0.9021776,72
0.06068828,1.4944468,1.7096027,0.85804945,1.1990666,-1.0422516,-0.7626573,-0.986131,0.2044082,72
-0.13936,-0.7866372,1.2152534,0.98539305,1.4070883,-0.7439032,-0.82197237,-0.6872306,-0.3449557,72
-0.14182016,-0.6822709,1.8112488,-0.36446658,-0.3426731,-2.6224363,-0.5418946,-2.6718493,-0.83847654,72
-0.0804151,1.4777515,-1.2772291,0.42783064,0.67061836,0.7651117,-0.89705575,0.7010524,-0.3195904,72
-0.15479256,-0.54445165,0.3001722,-1.262211,-1.2155362,-0.2556331,1.0289354,-0.24568973,0.011739205,72
-0.6239688,1.3509022,0.3500011,-1.29868,-1.2224293,-0.25563973,1.0291336,-0.2457017,-0.60630995,72
-0.5030427,1.9448402,0.32983878,-1.3270046,-1.2206805,-0.25289735,1.0274389,-0.24282351,0.30338168,72
-0.0896114,1.520035,-0.73446405,1.2259111,1.3045952,0.20322025,-0.6584328,0.17774884,-0.6558548,72
-0.15323274,-0.5496286,0.30027485,-1.2711273,-1.2224259,-0.25563973,1.0291411,-0.24573311,-0.13677841,72
-0.6231969,0.7443032,1.1928742,-0.036506437,-0.4295247,-1.488322,0.45803884,-1.6097919,-0.5629739,72
-0.16550753,-0.54424745,0.2822038,1.7310874,0.5557957,-0.26320073,0.5677058,-0.2506596,0.29421434,72
-0.14635007,-0.543313,1.3691462,0.94383144,0.043798227,-1.0846097,0.7037397,-1.1895906,0.13069244,72
-0.12351388,-0.6990134,0.3544008,-1.2729015,-1.2224333,-0.25563973,1.0291474,-0.24570851,-0.87068087,72
-0.15338631,-0.5562225,0.31992877,-1.3272301,-1.222429,-0.25563973,1.0291389,-0.24572325,0.38600817,72
-0.007440873,1.4964052,-0.1732335,1.4657441,1.2462953,-0.073655844,-0.40270957,-0.07244163,-0.16873072,72
-0.63351136,-0.044308666,-0.84190255,-0.6615348,-0.67044353,2.660967,-1.2811512,2.690448,-0.923091,72
-0.56694406,-0.037318885,0.313887,1.7540888,0.34237328,-0.27192447,0.9430989,-0.26349437,-0.51342833,72
-0.1687185,-0.56974536,1.4691969,-0.5165678,-0.51351273,-2.422361,-0.31865424,-2.4948056,0.79047745,72
-0.26422077,-0.56222475,0.29883003,-1.2722574,-1.2211362,-0.2586697,1.0276247,-0.24903776,0.7570004,72
-0.15475342,-0.69809914,0.34885752,-1.2666199,-1.2224329,-0.25563973,1.0291563,-0.24571083,-0.7938815,72
-0.1256659,-0.28932843,0.3283515,-1.3252072,-1.2224278,-0.25563973,1.0291543,-0.24572548,-0.90985817,72
-0.630185,-0.03894658,0.29986224,-1.2810724,-1.2224267,-0.25563973,1.0291413,-0.24571104,-0.8024196,72
0.008754544,1.4972336,1.7144012,0.8427389,1.199068,-1.0422516,-0.75286055,-0.9869027,0.50225013,72
-0.38851142,1.9452512,0.3178355,-1.2482065,-1.2224276,-0.25563973,1.0291609,-0.24570529,0.22726694,72
-0.23210196,-0.55855834,0.40390137,-1.1288506,-1.1237612,-0.48651624,0.91335356,-0.49634913,0.7682534,72
-0.14358275,-0.6074917,-1.3922572,0.11936595,1.0505295,0.66914076,-1.3292067,0.56585073,0.87439495,72
-0.15419835,-0.66366047,-0.10316302,-0.25817025,-0.7022806,0.32176703,0.8014028,0.41765732,-0.80700135,72
-0.5125502,2.0809798,0.3138364,-1.2511437,-1.2224305,-0.25563973,1.0291274,-0.24571784,-0.31047902,72
-0.43920857,1.9522022,0.3418595,-1.3167882,-1.222427,-0.25563973,1.0291353,-0.24571826,0.23066096,72
-0.6225505,-0.043794945,0.31842047,-1.3285807,-1.2224289,-0.2556396,1.0291427,-0.24571736,-0.957818,72
-0.14813271,-0.6955271,1.2050388,-0.43880445,-0.59032506,-1.991967,0.07036375,-2.0969846,-0.8410759,72
-0.14559224,-0.55296427,0.32132557,-1.2497358,-1.2224296,-0.25563973,1.0291419,-0.24573423,-0.3005833,72
-0.15543495,-0.7305742,0.34926018,-1.2649965,-1.2224284,-0.25563973,1.0291384,-0.24572714,-0.7825506,72
-0.11596572,1.4686458,0.34330946,-1.3169986,-1.2224305,-0.25563973,1.029132,-0.24571683,-0.7306175,72
-0.22658738,1.947943,-0.44101864,1.5020933,1.4518657,0.021415835,-0.5060411,0.018454485,0.15133046,72
-0.23936506,1.9298568,0.3388555,-1.249456,-1.2224294,-0.25563973,1.0291344,-0.24571939,-0.17470317,72
-0.119582206,-0.2535631,0.32833695,-1.3283247,-1.2224319,-0.25563973,1.0291485,-0.24571294,-0.9095735,72
-0.12320773,-0.20684633,0.3281077,-1.3272686,-1.22243,-0.25563973,1.0291508,-0.24572955,-0.9124275,72
-0.12415426,-0.69937694,0.33905622,-1.3152539,-1.2224246,-0.25563973,1.0291247,-0.24572536,-0.9292938,72
-0.034802943,0.9407184,0.33103544,-1.2470288,-1.2224295,-0.25563973,1.029141,-0.24570894,0.45204368,72
-0.15505052,-0.5343453,0.29725263,-1.2772549,-1.22243,-0.25563973,1.0291451,-0.24570315,0.37407914,72
-0.22936776,1.9498703,-0.36181006,1.5517082,1.4165361,-0.012161683,-0.44515836,-0.011836529,0.18964967,72
-0.12255932,-0.6861938,0.57590985,-0.44885138,-0.76376325,-0.80449116,0.87261885,-0.8849367,-0.8311074,72
-0.21728267,-0.5342371,0.29795122,-1.275041,-1.2224294,-0.25563973,1.0291458,-0.24573106,0.68711394,72
-0.13623935,-0.7003162,0.94515145,1.5869836,0.36378244,-0.64927596,0.72268474,-0.69220895,-0.87131435,72
-0.15509368,-0.06668407,0.31842837,-1.2494929,-1.222425,-0.25563908,1.0291389,-0.24571545,0.7759457,72
-0.58747166,1.7500877,0.51776135,-0.84815544,-0.9585423,-0.78404856,0.8347444,-0.8503451,-0.6219057,72
-0.34461668,1.9487057,0.34198755,-1.3167355,-1.2224318,-0.25563973,1.0291384,-0.24571334,0.22597449,72
-0.14475511,-0.8222603,0.34623158,-1.2592499,-1.22243,-0.25563973,1.029154,-0.24570227,-0.63097984,72
-0.62287974,-0.043413416,1.7965639,0.6343407,1.8180565,-0.9865264,-1.2596692,-0.9041368,-0.7543221,72
0.04315688,1.4965081,0.5093225,1.5838158,1.1991324,-0.4080814,-0.23353818,-0.38972452,0.52139246,72
-0.2477122,1.9523175,-0.33667013,1.2132607,1.0460507,0.052013423,-0.3545708,0.022711653,0.23466085,72
-0.1424174,-0.5545766,0.3004587,-1.2737263,-1.222431,-0.25563973,1.0291473,-0.24571642,-0.03578842,72
-0.11669946,-0.68512326,0.34780684,-1.2974634,-1.2224308,-0.25563973,1.0291383,-0.24570045,-0.93223643,72
-0.12514195,-0.6941824,0.5580236,-0.7154529,-0.8850869,-1.022797,0.7482211,-1.1236272,-0.83351237,72
-0.36975747,1.9516472,0.34333387,-1.319685,-1.2224313,-0.25563973,1.0291445,-0.24572742,0.22786464,72
-0.3828433,1.7475554,2.053183,0.09897306,0.27069858,-1.8240691,-0.67225736,-1.7779866,0.6897988,72
-0.54626495,-0.042117488,2.2141247,-0.56062406,0.36622477,-2.0674102,-1.6397177,-1.8919647,-0.862504,72
-0.15333612,-0.7350941,0.3491224,-1.264092,-1.2224298,-0.25563973,1.0291451,-0.24571836,-0.782159,72
-0.14580503,-0.38201752,-1.5427616,-0.3989751,0.9652253,0.8362411,-1.7253715,0.70332336,0.8677443,72
-0.08739213,1.4794838,-1.0703585,0.8012321,1.0565569,0.44492993,-0.7950406,0.39898688,-0.26964,72
-0.1547805,-0.82376355,0.3218257,-1.3294021,-1.2224323,-0.25563973,1.029148,-0.24571998,-0.73935,72
-0.46794075,2.2384462,0.35798037,-1.2883282,-1.2203672,-0.25564796,1.0290934,-0.24571931,-0.20827802,72
-0.46622634,1.7475554,0.31471002,-1.14766,-1.1689624,-0.2555904,1.027486,-0.2456845,-0.29786098,72
-0.1254762,-0.6952532,-1.4360371,-0.035400826,1.2351784,0.67794394,-1.6035832,0.541702,-0.9259313,72
-0.12293271,1.3594939,0.29825658,0.38013554,-0.3731595,-0.25510186,0.9897063,-0.24516535,-0.71634114,72
-0.12402679,1.4417552,0.34267718,-1.3170086,-1.2223896,-0.25563973,1.0291581,-0.2457458,-0.7241363,72
-0.14460756,-0.8342135,0.34707227,-1.3008194,-1.2224323,-0.25563973,1.0291446,-0.24573389,-0.36737,72
-0.15140091,1.7475554,0.34490886,-1.239528,-1.1914027,-0.255637,1.028227,-0.24572964,0.48256585,72
-0.6323039,-0.044645045,-1.090518,0.14403512,-0.30747434,1.5702337,-0.09776631,1.6811767,-0.9305406,72
-0.012521827,1.4894354,0.32989785,-1.2474797,-1.2224351,-0.25563973,1.0291406,-0.24572548,0.4765951,72
-0.14791892,0.17523591,1.5242568,1.0536383,1.5092374,-0.8708663,-0.7935118,-0.8185034,0.81652313,72
-0.20128901,-0.55468136,0.2975791,-1.2744268,-1.222435,-0.25563973,1.0291559,-0.24571483,0.7140187,72
-0.1430377,-0.6178914,0.3394286,-1.313075,-1.2199882,-0.2556961,1.0290627,-0.24578203,0.8384007,72
-0.041561157,1.4902682,0.33070022,-1.2464498,-1.2224282,-0.25563973,1.0291492,-0.24571157,0.48034707,72
-0.13699616,-0.6867071,1.543717,0.17834258,-0.25318503,-1.7072226,0.2961294,-1.8249291,-0.8112357,72
0.002300467,1.4940698,0.3303499,-1.2451924,-1.2224307,-0.25563973,1.0291421,-0.24573833,0.49049693,72
-0.14377646,-0.55225897,0.29999432,-1.2724562,-1.222431,-0.25563973,1.0291457,-0.24573217,-0.064421654,72
0.0354692,1.4972206,1.7091881,0.84431434,1.1990712,-1.0422516,-0.7598347,-0.9863774,0.27678874,72
-0.63184416,-0.023206277,-0.023194643,1.6112945,0.4499328,-0.083208956,0.54122156,-0.05817657,-0.96900207,72
-0.23150574,1.7475554,0.34741908,-1.2628508,-1.2224306,-0.25563973,1.0291432,-0.24572584,0.74521065,72
-0.5477926,-0.043715596,2.1506188,-0.23868598,0.5190369,-1.7915189,-1.349927,-1.6608036,-0.81892484,72
-0.6203533,1.747555,0.34730935,-1.29921,-1.2224294,-0.25563973,1.0291474,-0.24572022,-0.6213582,72
-0.62966704,0.16821809,0.34559125,-1.2987237,-1.2224293,-0.25563973,1.0291601,-0.2457074,-0.54006934,72
-0.14066084,-0.82822436,-0.009395472,1.1763037,0.21899734,-0.06658446,0.62385565,-0.07053013,-0.46981847,72
-0.543065,1.9198146,0.4336919,-1.0178643,-1.0516233,-0.6848758,0.8722912,-0.7369126,-0.5965875,72
-0.6069533,1.7475554,0.34804386,-1.2996374,-1.2224276,-0.25563973,1.0291443,-0.24573529,-0.62067497,72
-0.15090105,-0.55292225,1.4622908,1.1678189,0.36949685,-1.0191065,0.3537495,-1.068169,0.105565906,72
-0.44778153,1.9445632,-0.6183755,-0.5716745,-0.70997113,2.037684,-0.5891519,2.1020699,0.29995835,72
-0.12424661,-0.6920345,0.34577894,-1.2594953,-1.221742,-0.25562575,1.0291072,-0.24569498,-0.90898424,72
-0.42473757,1.973067,0.33832395,-1.2518877,-1.2224303,-0.25563973,1.0291456,-0.24572122,-0.17065643,72
